area,direction,elevator,fitment,name,property,total_price,type,unit_price
84.13平米,西,有,精装,星海名城五期 ,非共有,760,2室1厅,单价90337元/平米
83.9平米,南,有,简装,世纪春城三期 ,非共有,518,3室1厅,单价61741元/平米
70.96平米,西南,有,精装,信义锦绣花园 ,非共有,335,2室2厅,单价47210元/平米
31.42平米,西北,有,精装,兴达华府 ,非共有,246,1室1厅,单价78295元/平米
69.49平米,南 北,有,精装,诺德中央道 ,非共有,435,2室1厅,单价62599元/平米
58.14平米,北,有,简装,润恒大厦 ,非共有,413,2室1厅,单价71036元/平米
70.33平米,南,有,精装,信义假日名城四期锦绣园 ,共有,408,2室1厅,单价58013元/平米
38.25平米,南,有,简装,盈富家园 ,非共有,100,1室0厅,单价26144元/平米
36.43平米,东南,有,精装,金城华庭 ,非共有,335,1室1厅,单价91958元/平米
70.14平米,北,有,精装,诺德中央道 ,非共有,445,2室1厅,单价63445元/平米
71.13平米,南,有,精装,中华花园 ,共有,323,3室1厅,单价45410元/平米
69.93平米,东北,有,精装,新厦苑 ,非共有,460,2室2厅,单价65781元/平米
37.3平米,东南,暂无数据,简装,横岗联建楼 ,共有,130,1室1厅,单价34853元/平米
75.68平米,东南,无,简装,风采轩 ,非共有,790,2室2厅,单价104387元/平米
65.04平米,北,有,精装,康达尔花园五期蝴蝶堡 ,非共有,340,2室1厅,单价52276元/平米
38.46平米,南,无,精装,南油B区 ,非共有,305,1室0厅,单价79304元/平米
70.37平米,东,有,精装,东方明珠城 ,非共有,278,2室1厅,单价39506元/平米
69.84平米,东南,有,精装,万科麓城一期 ,非共有,430,2室1厅,单价61570元/平米
87.84平米,南,有,简装,华业玫瑰郡 ,非共有,380,3室2厅,单价43261元/平米
84.12平米,南,有,简装,桃源居十四区 ,非共有,500,2室1厅,单价59439元/平米
58.24平米,东南,有,精装,星桂园 ,非共有,420,2室1厅,单价72116元/平米
69.99平米,西南,有,精装,万科麓城一期 ,非共有,410,2室2厅,单价58580元/平米
58.12平米,东南,无,精装,丽湖花园二期 ,非共有,220,2室1厅,单价37853元/平米
61.62平米,东,有,精装,宝龙花园 ,非共有,202,2室1厅,单价32782元/平米
45.22平米,西南,有,精装,城市主场 ,非共有,420,1室1厅,单价92880元/平米
58.01平米,东北,有,精装,骏庭名园 ,非共有,337,2室1厅,单价58094元/平米
42.04平米,东南,有,精装,青年城邦园 ,共有,260,1室1厅,单价61846元/平米
60.37平米,西南,有,精装,万科红一期 ,非共有,415,2室1厅,单价68743元/平米
78.3平米,东南,有,精装,东埔海景花园二期 ,共有,480,2室2厅,单价61303元/平米
61.26平米,南,有,精装,万象新天 ,非共有,523,2室2厅,单价85374元/平米
66.8平米,东南,无,简装,雅涛花园 ,非共有,475,2室1厅,单价71108元/平米
70.11平米,北,有,精装,海心汇福园 ,非共有,315,2室1厅,单价44930元/平米
82.81平米,南 北,有,精装,信义荔山公馆 ,非共有,509,3室2厅,单价61467元/平米
71.76平米,南,有,精装,振业城 ,非共有,310,2室2厅,单价43200元/平米
21.65平米,南,有,简装,凯伦花园 ,共有,175,1室0厅,单价80832元/平米
71.09平米,南,无,精装,风和日丽 ,非共有,375,2室1厅,单价52751元/平米
47.21平米,东,有,简装,豪方菁园 ,非共有,224,2室2厅,单价47448元/平米
68.84平米,南,有,精装,香缤广场 ,非共有,600,2室1厅,单价87159元/平米
47.86平米,北,有,简装,金域豪庭 ,共有,360,2室2厅,单价75220元/平米
77.78平米,东南,有,精装,海心汇福园 ,非共有,350,2室2厅,单价44999元/平米
61.32平米,东北,有,精装,书香门第上河坊 ,非共有,535,2室1厅,单价87248元/平米
51.83平米,北,有,精装,皇御苑四期 ,共有,435,2室1厅,单价83929元/平米
71.08平米,南,无,简装,艺丰花园A区 ,非共有,450,2室1厅,单价63309元/平米
47.43平米,东南,有,简装,都市名园 ,非共有,290,1室1厅,单价61143元/平米
47.1平米,南,无,简装,大众公寓 ,非共有,298,2室1厅,单价63270元/平米
55.15平米,南 北,有,简装,华府馨居 ,非共有,575,2室2厅,单价104262元/平米
38.1平米,东北,有,精装,德兴大厦 ,非共有,180,2室1厅,单价47245元/平米
70.14平米,北,有,精装,诺德中央道 ,非共有,452,2室1厅,单价64443元/平米
76.42平米,南,有,简装,森威大厦 ,非共有,345,2室1厅,单价45146元/平米
40.62平米,东南,有,精装,青年城邦园 ,共有,260,1室1厅,单价64008元/平米
61.61平米,西南,有,简装,和平广场 ,非共有,380,2室1厅,单价61679元/平米
71.59平米,北,有,精装,华浩源四期景园 ,非共有,343,2室1厅,单价47912元/平米
31.82平米,北,有,精装,凯丰花园二期 ,非共有,285,1室0厅,单价89567元/平米
59.8平米,东南,有,精装,振业天峦 ,非共有,269,2室1厅,单价44984元/平米
41.25平米,东北,有,精装,凤凰印象 ,非共有,350,1室1厅,单价84849元/平米
68.56平米,东北,有,精装,卡罗社区 ,非共有,650,2室1厅,单价94808元/平米
89.47平米,北,有,精装,国都高尔夫一期 ,共有,620,2室2厅,单价69297元/平米
38.99平米,北,有,精装,缔馨园 ,非共有,475,1室1厅,单价121827元/平米
81.13平米,南,有,精装,泰华阳光海小区 ,共有,850,2室2厅,单价104771元/平米
78.76平米,东南,有,简装,富通苑 ,非共有,540,2室2厅,单价68563元/平米
71.82平米,南,无,精装,中海怡翠山庄三期 ,非共有,340,2室1厅,单价47341元/平米
63.52平米,西北,有,精装,黄金大厦 ,共有,485,2室1厅,单价76354元/平米
67.96平米,西南,有,精装,保利悦都 ,共有,450,2室2厅,单价66216元/平米
70.2平米,东南,有,精装,万科麓城一期 ,非共有,400,2室2厅,单价56981元/平米
58.83平米,南,有,精装,香缇雅苑 ,非共有,370,2室2厅,单价62894元/平米
33.14平米,西北,有,精装,广兴源圣拿威 ,非共有,365,1室1厅,单价110139元/平米
38.55平米,东 西,无,精装,先科花园 ,非共有,265,1室1厅,单价68742元/平米
80.81平米,南,有,精装,新华城 ,非共有,500,2室1厅,单价61874元/平米
80.81平米,西南,有,简装,鸿昌花园 ,非共有,520,2室2厅,单价64349元/平米
67.86平米,南,有,精装,莱蒙水榭春天一期 ,非共有,625,2室1厅,单价92102元/平米
72.61平米,西,有,精装,东方明珠城 ,非共有,296,2室1厅,单价40766元/平米
74.59平米,东北,有,精装,西城上筑花园 ,非共有,900,2室2厅,单价120660元/平米
35.54平米,东南,有,简装,西城品阁 ,非共有,300,1室1厅,单价84412元/平米
31.13平米,西,有,精装,栖游家园 ,非共有,350,1室0厅,单价112432元/平米
54.72平米,东,有,简装,国展苑 ,非共有,219,2室2厅,单价40022元/平米
84.91平米,西北,有,精装,俊景园 ,非共有,470,2室2厅,单价55353元/平米
73.4平米,南,有,简装,百合星城一期 ,非共有,295,2室1厅,单价40191元/平米
55.46平米,北,无,简装,锦城星苑 ,非共有,175,2室1厅,单价31555元/平米
76.11平米,南,有,精装,金地梅陇镇二期 ,非共有,545,2室1厅,单价71607元/平米
76平米,南,有,精装,中航天逸 ,非共有,680,2室1厅,单价89474元/平米
43.96平米,南,无,简装,华昱花园 ,非共有,185,2室1厅,单价42084元/平米
73.74平米,东,有,简装,阳光棕榈园三期 ,非共有,698,2室1厅,单价94657元/平米
62.7平米,西,有,精装,润华苑 ,非共有,500,2室2厅,单价79745元/平米
66.92平米,东北,有,精装,信义御城豪园 ,非共有,335,2室1厅,单价50060元/平米
70.95平米,南 北,有,精装,荣超花园 ,非共有,267.8,2室1厅,单价37745元/平米
31.41平米,南,有,精装,翠馨居花园 ,非共有,325,1室0厅,单价103471元/平米
41.81平米,西南,有,精装,香缤广场 ,非共有,380,1室1厅,单价90888元/平米
65平米,北,有,精装,汇鑫花园 ,非共有,368,2室2厅,单价56616元/平米
64.59平米,东,有,精装,中兆花园 ,非共有,266,2室1厅,单价41183元/平米
43.7平米,东北 东南,有,简装,中粮幸福花园 ,非共有,390,2室1厅,单价89245元/平米
60.44平米,东 西,有,简装,世纪春城三期6号地 ,非共有,425,2室1厅,单价70318元/平米
67.7平米,东南,无,精装,新鸿进花园 ,非共有,288.8,2室2厅,单价42659元/平米
44.42平米,东北,有,精装,金城大厦 ,非共有,225,2室1厅,单价50653元/平米
31.48平米,北,无,简装,鹏盛村 ,非共有,257,1室0厅,单价81640元/平米
50.93平米,西北,有,精装,城南雅筑 ,非共有,223,2室1厅,单价43786元/平米
63.23平米,北,有,精装,金城华庭 ,非共有,560,2室1厅,单价88566元/平米
19.97平米,南,有,简装,旭飞华达园 ,非共有,110,1室0厅,单价55083元/平米
85.55平米,东南,有,精装,桂芳园四期 ,非共有,400,3室1厅,单价46757元/平米
64.2平米,南,无,精装,玉华花园 ,共有,285,2室1厅,单价44393元/平米
58.7平米,西北,有,精装,泰华俊庭 ,非共有,520,2室2厅,单价88587元/平米
59.13平米,东南,有,精装,龙威花园二期 ,非共有,275,2室1厅,单价46508元/平米
72.4平米,南,无,精装,百合山庄 ,共有,325,2室1厅,单价44890元/平米
69.86平米,东,有,精装,信义假日名城六期溢芳园 ,非共有,385,2室1厅,单价55111元/平米
69.13平米,北,有,精装,佳兆业可园二期 ,共有,390,2室2厅,单价56416元/平米
77.59平米,西南,有,简装,富瑰园 ,非共有,525,2室2厅,单价67664元/平米
81.08平米,西北,有,简装,玮鹏花园 ,非共有,1000,2室1厅,单价123335元/平米
70.92平米,东南,有,精装,尚书苑 ,非共有,580,2室1厅,单价81783元/平米
48.44平米,北,有,精装,皇御苑一期 ,非共有,350,1室1厅,单价72255元/平米
41.37平米,东,有,简装,南溪新苑 ,非共有,328,1室1厅,单价79285元/平米
72.14平米,西北,有,精装,招商果岭花园 ,共有,590,2室1厅,单价81786元/平米
73.97平米,东南,有,精装,国展苑 ,非共有,289,2室1厅,单价39070元/平米
57.66平米,东,无,精装,振业梅苑 ,非共有,430,2室1厅,单价74576元/平米
48.12平米,南,有,简装,阳光花园 ,非共有,256,2室1厅,单价53201元/平米
32.12平米,西北,有,精装,雅乐居 ,非共有,225,1室1厅,单价70050元/平米
32.19平米,南,无,简装,科技园三十区 ,非共有,425,1室0厅,单价132029元/平米
57平米,东北,有,精装,鸿业苑二期 ,非共有,500,2室1厅,单价87720元/平米
59.13平米,西南,有,精装,金石雅苑 ,非共有,395,2室1厅,单价66802元/平米
72.83平米,东南,有,简装,碧水龙庭 ,非共有,485,2室1厅,单价66594元/平米
62.65平米,北,有,精装,万科四季花城二期 ,非共有,460,2室2厅,单价73424元/平米
66.08平米,西南,无,精装,富通蟠龙居 ,非共有,500,2室1厅,单价75666元/平米
76.03平米,西北,有,精装,招商果岭花园 ,非共有,588,2室1厅,单价77338元/平米
68.26平米,东,有,简装,信义假日名城博雅园 ,非共有,368,2室1厅,单价53912元/平米
85.15平米,东南,有,简装,万科第五园八期 ,共有,530,3室1厅,单价62244元/平米
94.32平米,南,有,精装,百合星城一期 ,共有,379.2,3室1厅,单价40204元/平米
74.47平米,东南,有,精装,万科金域缇香 ,非共有,348,2室2厅,单价46731元/平米
100.18平米,南,有,精装,优品建筑 ,非共有,520,3室1厅,单价51907元/平米
153.62平米,南 北,有,精装,莱蒙水榭春天三期 ,共有,1100,4室2厅,单价71606元/平米
72.93平米,南,有,精装,春树里 ,非共有,810,3室2厅,单价111066元/平米
52.75平米,东北,有,精装,国展苑 ,非共有,200,2室1厅,单价37915元/平米
72.37平米,东北,有,精装,中海大山地北区 ,非共有,310,2室2厅,单价42836元/平米
58.5平米,西,有,简装,龙珠花园B区 ,非共有,229,2室1厅,单价39146元/平米
81.8平米,南,有,精装,城南雅筑 ,非共有,288,3室2厅,单价35208元/平米
153.69平米,南,有,精装,星河盛世 ,非共有,1120,4室1厅,单价72874元/平米
59.13平米,西北,无,精装,盈翠家园 ,共有,248,2室1厅,单价41942元/平米
60.1平米,东北,无,精装,碧海名园 ,非共有,470,2室1厅,单价78203元/平米
67.37平米,北,有,简装,茵悦之生花园二期 ,非共有,330,2室1厅,单价48984元/平米
37.17平米,北,有,简装,金城大厦 ,非共有,171,2室1厅,单价46005元/平米
25.58平米,南,有,简装,京基东方都会 ,非共有,130,1室0厅,单价50821元/平米
96.61平米,西南,有,简装,景新花园 ,非共有,645,3室2厅,单价66764元/平米
138.28平米,南,有,精装,蓝漪花园 ,非共有,1400,4室2厅,单价101244元/平米
162.45平米,南,有,精装,华联城市全景壹号 ,非共有,1880,5室2厅,单价115728元/平米
63.98平米,西南,有,精装,英郡年华 ,非共有,310,2室1厅,单价48453元/平米
176.13平米,南,有,精装,香山里 ,非共有,1698,4室2厅,单价96407元/平米
125.13平米,西北,有,精装,深业东岭 ,共有,958,4室2厅,单价76561元/平米
57.85平米,西,有,简装,德福花园 ,非共有,202,2室1厅,单价34918元/平米
85平米,西,有,精装,桂芳园三期 ,共有,359,3室2厅,单价42236元/平米
64平米,东 北,无,简装,中海怡瑞山居 ,非共有,285,2室1厅,单价44532元/平米
70.15平米,南,有,精装,泽润华庭 ,非共有,300,2室1厅,单价42766元/平米
199.71平米,南,有,精装,东方凤雅台 ,非共有,960,5室2厅,单价48070元/平米
65.68平米,南,无,精装,阳光花园 ,非共有,285,2室1厅,单价43393元/平米
116.22平米,东南,有,精装,广博星海华庭 ,非共有,1260,3室2厅,单价108416元/平米
79.14平米,东南,有,其他,皇洲花园 ,非共有,490,3室1厅,单价61916元/平米
88.74平米,南,有,毛坯,中熙香莎公馆 ,非共有,550,3室2厅,单价61979元/平米
81.84平米,北,有,精装,万科千林山居二期（万科清林径） ,非共有,340,3室2厅,单价41545元/平米
77.02平米,东北,有,精装,龙威花园二期 ,非共有,325,3室1厅,单价42197元/平米
63.48平米,西南,有,精装,满京华云晓公馆 ,非共有,498,3室2厅,单价78450元/平米
98.44平米,东北,有,精装,佳兆业可园五期 ,非共有,540,4室1厅,单价54856元/平米
99.06平米,南,有,精装,信义假日名城博雅园 ,非共有,500,3室2厅,单价50475元/平米
98.41平米,南,有,简装,梅林一村五区 ,共有,800,3室1厅,单价81293元/平米
71.88平米,东北,有,精装,凤凰雅居 ,非共有,550,3室1厅,单价76517元/平米
83.3平米,东南,有,精装,光明1号 ,非共有,480,3室2厅,单价57624元/平米
117.96平米,北,有,简装,宣嘉华庭 ,共有,900,3室1厅,单价76298元/平米
60.47平米,北,无,精装,阳光翠园 ,非共有,218,2室1厅,单价36051元/平米
59.2平米,北,有,精装,高发城驰苑 ,非共有,545,2室1厅,单价92061元/平米
39.01平米,西南,有,简装,阳光新干线家园 ,非共有,215,1室1厅,单价55115元/平米
71.71平米,北,有,精装,桃源村三期 ,非共有,655,3室2厅,单价91341元/平米
104.7平米,南,无,简装,福永龙腾阁 ,非共有,430,4室2厅,单价41070元/平米
140.45平米,西南,有,精装,棕榈堡花园 ,非共有,886,5室2厅,单价63083元/平米
102.38平米,东南,有,简装,西城上筑花园 ,非共有,1310,3室1厅,单价127955元/平米
67.96平米,东南,有,精装,保利悦都 ,非共有,450,2室1厅,单价66216元/平米
87.07平米,西南,有,精装,半岛城邦花园三期 ,非共有,1600,2室1厅,单价183761元/平米
44.93平米,东南,有,简装,京基御景印象二期 ,非共有,195,1室1厅,单价43401元/平米
94.33平米,东南,有,简装,锦花大厦 ,非共有,302,2室2厅,单价32016元/平米
106.5平米,北,有,简装,益田村 ,非共有,768,3室1厅,单价72113元/平米
88.46平米,南 北,有,精装,万科麓城三期 ,非共有,540,3室1厅,单价61045元/平米
88.35平米,东南,有,精装,诺德中央道 ,非共有,530,3室2厅,单价59989元/平米
79.7平米,南,有,精装,观澜湖比佩亚区 ,非共有,255,1室0厅,单价31995元/平米
