name,type,area,direction,fitment,elevator,total_price,unit_price,property
泽润华庭 ,2室1厅,70.15,南,精装,有,300,42766,非共有
友邻公寓 ,2室1厅,37.92,南,精装,有,475,125264,非共有
京基御景印象一期 ,3室2厅,89.22,南 北,精装,有,365,40911,非共有
远洋新干线一期 ,3室1厅,80.34,东南,精装,有,355,44188,非共有
绿景香颂 ,4室2厅,87.67,西南,精装,有,620,70720,非共有
合能城市阳光花园 ,2室1厅,76.04,东南,简装,有,340,44714,非共有
天一名居 ,3室1厅,124.87,北,精装,有,870,69673,非共有
振业城 ,3室1厅,103.03,北,精装,有,410,39795,非共有
桂芳园一期 ,2室2厅,65.67,南 北,简装,无,295,44922,共有
碧海富通城一期 ,3室2厅,101.8,东南,简装,有,790,77604,非共有
文峰华庭 ,4室2厅,140.05,东南,精装,有,569,40629,共有
富盈门 ,3室1厅,98.75,西南,精装,有,650,65823,非共有
兴华花园 ,4室2厅,111.87,东南 东北,简装,无,470,42014,非共有
龙威花园二期 ,3室1厅,77.02,东北,精装,有,325,42197,非共有
梅林一村五区 ,3室1厅,98.41,南,简装,有,800,81293,共有
佳兆业可园五期 ,4室1厅,98.44,东北,精装,有,540,54856,非共有
信义假日名城博雅园 ,3室2厅,99.06,南,精装,有,500,50475,非共有
凤凰雅居 ,3室1厅,71.88,东北,精装,有,550,76517,非共有
光明1号 ,3室2厅,83.3,东南,精装,有,480,57624,非共有
阳光翠园 ,2室1厅,60.47,北,精装,无,218,36051,非共有
阳光新干线家园 ,1室1厅,39.01,西南,简装,有,215,55115,非共有
桃源村三期 ,3室2厅,71.71,北,精装,有,655,91341,非共有
高发城驰苑 ,2室1厅,59.2,北,精装,有,545,92061,非共有
福永龙腾阁 ,4室2厅,104.7,南,简装,无,430,41070,非共有
保利悦都 ,2室1厅,67.96,东南,精装,有,450,66216,非共有
棕榈堡花园 ,5室2厅,140.45,西南,精装,有,886,63083,非共有
西城上筑花园 ,3室1厅,102.38,东南,简装,有,1310,127955,非共有
半岛城邦花园三期 ,2室1厅,87.07,西南,精装,有,1600,183761,非共有
益田村 ,3室1厅,106.5,北,简装,有,768,72113,非共有
京基御景印象二期 ,1室1厅,44.93,东南,简装,有,195,43401,非共有
侨福大厦 ,2室2厅,53.91,北,精装,有,421,78094,非共有
锦花大厦 ,2室2厅,94.33,东南,简装,有,302,32016,非共有
和谐家园 ,3室2厅,67.84,东南,精装,有,368,54246,非共有
中信湾上六座 ,2室1厅,65.26,西南,精装,有,580,88876,非共有
信义金御半山一期 ,4室1厅,89.58,东南,精装,有,718,80152,非共有
叠翠居 ,1室1厅,34.59,东南,精装,无,223,64470,非共有
万科金色领域 ,3室1厅,105,南,精装,有,630,60000,非共有
塘朗雅苑 ,2室2厅,55.8,南,精装,有,540,96775,非共有
大益广场 ,3室1厅,108.06,东南,精装,有,568,52564,非共有
西城上筑花园 ,5室2厅,105.09,东,精装,有,1420,135123,非共有
绿景虹湾 ,2室1厅,64,东南,精装,有,640,100000,非共有
信义荔山公馆 ,3室1厅,112.08,东南,精装,有,610,54426,非共有
荟芳园 ,3室2厅,120.38,东北,精装,有,750,62303,非共有
星航华府 ,2室2厅,78.46,西北,精装,有,530,67551,非共有
信义御城豪园 ,3室1厅,88.72,西北,精装,有,428,48242,非共有
金运家园 ,2室1厅,66.87,西北,精装,有,270,40377,共有
阳光棕榈园三期 ,5室2厅,133.97,南,精装,有,1430,106741,非共有
湖彬苑 ,2室2厅,62.2,南,精装,有,645,103698,非共有
松坪村梅苑 ,3室1厅,76.26,南 北,简装,无,660,86547,非共有
厚德品园 ,4室2厅,83.2,南,精装,有,1150,138222,非共有
友谊大厦 ,2室1厅,54.46,东南,精装,有,252,46273,共有
莱蒙水榭春天一期 ,3室1厅,89.49,东北,精装,有,755,84367,非共有
广兴源圣拿威 ,3室1厅,116.76,西南 东北,精装,有,1180,101063,非共有
碧海富通城三期 ,4室1厅,131.61,东南 西北,精装,有,1028,78110,非共有
汇龙湾 ,3室2厅,89.15,南,精装,有,1168,131016,非共有
合能城市阳光花园 ,2室1厅,66.58,东南,精装,有,298,44759,共有
金达花园 ,2室1厅,68.35,东南,精装,无,405,59254,非共有
白金时代 ,2室2厅,43.38,西南,精装,有,410,94514,非共有
旭仕达名苑 ,2室1厅,83.93,东南,精装,有,550,65531,共有
东门168 ,1室0厅,23.65,南,精装,有,230,97252,非共有
西城丰和 ,3室2厅,81.33,东北,精装,有,600,73774,共有
深业紫麟山花园 ,4室1厅,157.86,南,精装,有,530,33575,非共有
佳兆业可园五期 ,2室1厅,75.56,西南,精装,有,409,54130,非共有
御锦公馆 ,1室0厅,27.82,东南,精装,有,168,60389,非共有
中粮凤凰里 ,3室2厅,88.85,东南,精装,有,600,67530,非共有
东门168 ,1室0厅,21.55,东 东南,简装,有,250,116010,非共有
飞扬时代大厦 ,2室1厅,47.48,南,精装,有,335,70557,非共有
泽润华庭 ,2室1厅,50.81,北,精装,有,212,41725,非共有
领航城领秀花园 ,3室2厅,80.37,东南,精装,有,630,78388,共有
桂芳园五期 ,2室1厅,71.42,西北,简装,有,318,44526,非共有
碧海君庭 ,3室1厅,89.32,东南,精装,有,860,96284,非共有
景源华庭 ,3室1厅,98.9,北,精装,有,800,80890,非共有
润恒尚园 ,2室1厅,82.4,东北,精装,有,660,80098,非共有
中海康城国际一期 ,3室1厅,87.1,西南,精装,有,415,47647,非共有
聚福花园 ,2室2厅,73.23,南,简装,有,408,55715,非共有
中城康桥花园一期 ,2室2厅,78.22,南 北,精装,无,340,43468,共有
金色年华家园 ,1室1厅,37.88,南,简装,有,275,72598,共有
怡乐花园 ,2室1厅,67.1,东南 北,简装,有,300,44710,非共有
大中华汇展阁 ,2室1厅,73.27,西南,精装,有,198,27024,非共有
领翔华府 ,3室1厅,85.65,东南,精装,有,660,77058,非共有
深业东城国际 ,3室2厅,89.56,南,精装,有,350,39080,非共有
灵芝新村 ,3室2厅,87.6,南,简装,无,760,86758,共有
岭下花园 ,3室1厅,72.3,东南,简装,无,399,55187,非共有
绿海名都 ,3室2厅,73.67,南 北,精装,有,750,101806,共有
彩世界家园 ,3室2厅,86.58,西北,简装,有,460,53131,共有
深房翠林苑 ,3室2厅,88.03,南 北,精装,有,336,38169,非共有
华润城润府三期 ,2室2厅,86.99,西南,精装,有,1530,175883,非共有
半岛城邦花园三期 ,2室2厅,85.23,南,精装,有,1680,197114,非共有
万科蛇口公馆 ,4室1厅,126.58,西南,精装,有,1600,126403,共有
双玺时光道 ,1室1厅,88.45,东,精装,有,1180,133409,非共有
中粮祥云 ,3室2厅,89.66,东南,精装,有,450,50190,非共有
大冲都市花园 ,2室1厅,80.42,东南,精装,有,1280,159165,共有
天峦湖 ,4室2厅,132.88,西北,精装,有,495,37252,非共有
华业玫瑰四季馨园一期 ,3室2厅,86.84,东南,精装,有,800,92124,非共有
嘉洲华苑 ,2室2厅,76.59,南,精装,有,525,68547,非共有
西海明珠花园 ,1室0厅,38.94,东南,简装,有,390,100155,非共有
双城世纪 ,2室1厅,48.13,南,精装,有,245,50904,非共有
信和爱琴居 ,2室1厅,45.64,东北,精装,有,188,41192,非共有
绿景新苑 ,3室1厅,86.12,东南,简装,有,610,70832,非共有
新天地名居 ,1室1厅,38.62,东北,简装,有,260,67323,非共有
丽廷豪苑 ,1室1厅,37.53,东南,简装,有,159.9,42606,共有
旭飞华天苑 ,1室0厅,18.44,东 西南,简装,有,92,49892,非共有
佳华名苑 ,2室1厅,61.62,东北,其他,有,680,110354,非共有
南油B区 ,1室0厅,37.83,东,简装,无,298,78774,非共有
百仕达花园一期 ,3室2厅,141.48,南 北,精装,有,880,62200,非共有
中城康桥花园一期 ,2室2厅,74.42,东南,精装,有,360,48375,非共有
旭飞华达园 ,1室0厅,20.84,西,简装,有,113,54223,非共有
星海名城五期 ,3室2厅,87.32,西北,简装,有,790,90472,非共有
碧海富通城三期 ,1室0厅,41.58,东北,精装,有,340,81771,非共有
锦缘里嘉园 ,2室2厅,70.45,东南,精装,有,485,68844,非共有
诺德假日花园 ,2室1厅,66.39,东,精装,有,899,135412,非共有
信义御城豪园 ,3室1厅,89,东北,精装,有,428,48090,共有
安源居 ,1室0厅,27.79,东,简装,无,165,59374,非共有
奥园翡翠东湾 ,3室2厅,80.2,东南,精装,暂无数据,290,36160,非共有
丰泽园 ,3室2厅,78.18,南,精装,无,643,82247,非共有
康达尔花园五期蝴蝶堡 ,3室2厅,65.04,北,精装,有,350,53814,共有
海富花园 ,2室1厅,72.54,东北,简装,有,325,44803,非共有
万科千林山居二期（万科清林径） ,3室2厅,79.01,南,精装,有,320,40502,非共有
信义御城豪园 ,3室2厅,89.37,西南,精装,有,436,48786,非共有
港田花园 ,3室1厅,64.38,东南,精装,有,509,79062,非共有
荔景大厦 ,3室1厅,162.08,西 西南,精装,有,560,34551,非共有
龙岗天健花园 ,4室2厅,133.8,南 北,精装,无,420,31391,非共有
广兴源圣拿威 ,4室2厅,88.47,南 西南,精装,有,940,106251,非共有
阳光新境园 ,3室2厅,98.51,东南,精装,有,630,63953,非共有
半岛苑 ,2室1厅,58,西南,精装,无,230,39656,非共有
金色都汇 ,2室2厅,67.4,西南,精装,有,426,63205,非共有
港澳8号 ,1室1厅,42.51,东,精装,有,198,46578,共有
青春庭园 ,1室0厅,26.56,南,精装,无,200,75302,非共有
金成时代家园 ,2室1厅,81.3,东南,精装,有,820,100862,非共有
华润城润府三期 ,2室2厅,88.86,东南,精装,有,1520,171056,非共有
宇宏健康花城 ,3室2厅,88.85,南 北,精装,有,600,67530,非共有
天汇城 ,3室1厅,79.23,西南,毛坯,有,500,63108,非共有
翠枫豪园 ,3室2厅,82.8,东北,简装,无,336,40580,共有
高科利花园 ,2室2厅,84.5,西北,精装,有,500,59172,非共有
八卦岭宿舍 ,1室0厅,28.08,东南,简装,无,360,128206,非共有
滨海之窗 ,3室2厅,107.02,西南,简装,有,1880,175669,非共有
宏发上域 ,1室1厅,40.99,东,精装,有,288,70262,非共有
四海公寓 ,2室2厅,61.44,东南,精装,有,648,105469,非共有
龙光玖钻 ,2室1厅,39.62,东,精装,有,245,61838,非共有
创世纪滨海花园 ,4室2厅,121.67,东北,简装,有,1000,82190,非共有
旭飞华安园 ,2室1厅,41.26,西南,简装,有,308,74649,非共有
金地上塘道二期 ,2室2厅,69.9,西南,精装,有,560,80115,非共有
锦缘里嘉园 ,2室1厅,58.97,西南,精装,有,400,67832,非共有
海富花园 ,2室1厅,72.54,北,精装,有,340,46871,非共有
时代景苑 ,1室1厅,59.22,东南,精装,有,310,52348,非共有
招商观园 ,4室2厅,85.49,南,其他,有,790,92409,非共有
华富大厦 ,1室1厅,40.59,北,简装,有,280,68983,非共有
四海公寓 ,1室0厅,34.62,东,精装,有,355,102542,非共有
幸福城三期 ,3室1厅,88.71,东南,精装,有,650,73273,非共有
星河国际花园 ,3室1厅,120.59,南,精装,有,1380,114438,非共有
美丽365花园 ,3室1厅,83.42,东南,精装,有,428,51307,非共有
香珠花园 ,1室1厅,57.48,东,简装,有,998,173626,共有
宝丰苑 ,3室1厅,89.44,东,精装,有,660,73793,非共有
友联花园 ,2室2厅,57.35,东南,简装,无,218,38013,共有
东门168 ,1室0厅,22.97,东南,简装,有,225,97954,非共有
怡乐花园 ,2室1厅,71.94,东南,简装,无,280,38922,非共有
城投青莲公寓 ,1室1厅,34.87,北,精装,有,315,90336,非共有
东门168 ,1室0厅,23.03,东,简装,有,245,106383,非共有
中海康城国际一期 ,3室1厅,89.61,东南 西北,精装,有,410,45754,非共有
英郡年华 ,2室1厅,45.95,东北,精装,有,239,52014,非共有
南园新村 ,3室2厅,75.71,南 北,简装,暂无数据,640,84534,非共有
中电大院 ,2室1厅,50.54,南,其他,无,358,70835,非共有
金地上塘道二期 ,2室2厅,54.54,南,其他,有,480,88009,非共有
领航城领尚花园 ,1室1厅,51.68,西南,精装,有,410,79335,共有
凯德公园1号 ,4室2厅,194.21,南,精装,有,1880,96803,非共有
深圳湾1号 ,5室3厅,435.2,东南,精装,有,7950,182675,非共有
深业上城 ,4室2厅,278.35,西南,简装,有,3300,118556,非共有
保利上城 ,1室1厅,53.49,东南,简装,有,165,30847,非共有
深港豪苑 ,4室2厅,150.95,东 东南,简装,有,770,51011,非共有
中粮一品澜山花园 ,2室1厅,68.96,东南,简装,有,200,29003,非共有
万象天成 ,4室2厅,141.02,东南,精装,有,435,30847,非共有
友谊大厦 ,2室1厅,41.45,西北,简装,有,190,45839,非共有
石鸿花园 ,2室1厅,78.22,西南,简装,有,580,74150,非共有
诺德假日花园 ,2室1厅,50.59,西南,其他,有,730,144298,非共有
缔馨园 ,1室1厅,38.99,南 北,简装,有,465,119262,非共有
瑞景华庭 ,1室0厅,30.3,西,精装,有,305,100661,非共有
儒骏城立方 ,4室1厅,89.82,东南,精装,有,585,65131,非共有
米兰第2季 ,1室1厅,40.93,西南,精装,有,395,96507,非共有
现代城华庭 ,4室1厅,249.73,西南,简装,有,1300,52057,非共有
恒安花园 ,5室2厅,153.05,东南,简装,有,1540,100621,非共有
假日湾 ,2室2厅,81.99,东南,简装,有,770,93914,共有
景田南小区 ,3室1厅,89,南,简装,无,560,62922,共有
育龙庭 ,4室2厅,107.51,南 北,简装,有,297,27626,非共有
洪湖一街五号大院罗湖区 ,3室1厅,72.5,东南,其他,无,390,53794,非共有
华景花园(梅林) ,3室1厅,86.9,南,简装,有,580,66744,非共有
益田村 ,4室2厅,119.97,北,精装,有,865,72102,非共有
弘雅花园雅豪轩三期 ,3室1厅,121,东北,简装,无,735,60744,非共有
招商名仕花园 ,3室2厅,99.97,南 北,精装,无,900,90028,非共有
广博星海华庭 ,3室2厅,120.13,东南,简装,有,1350,112379,非共有
漾日湾畔 ,4室2厅,183.63,东,简装,有,1781,96989,非共有
振业城 ,2室2厅,71.92,南,简装,有,300,41714,非共有
香山里 ,4室1厅,171.26,南,精装,有,1600,93426,共有
长丰苑 ,1室0厅,38.89,东,简装,有,167,42942,非共有
幸福珺湾 ,3室2厅,88.44,东南,其他,有,818,92493,非共有
中海康城国际一期 ,5室2厅,209.64,南,精装,有,950,45316,非共有
余岭山庄 ,2室2厅,79.07,西南,简装,无,280,35412,非共有
城市山谷三期 ,1室1厅,44.02,西,精装,有,800,181736,非共有
卓越皇后道 ,4室1厅,162.56,南,精装,有,1380,84892,非共有
佳宁娜广场 ,3室1厅,96.5,北,简装,有,396,41037,非共有
金城华庭 ,2室1厅,53.19,北,其他,有,500,94003,非共有
金安大厦 ,2室1厅,83.43,北,其他,有,335,40154,非共有
仁恒峦山美地 ,3室1厅,76.65,南,精装,有,400,52186,非共有
珠江旭景佳园 ,1室1厅,58.73,南,其他,有,395,67257,非共有
理想居 ,3室1厅,109.85,东北,其他,有,700,63724,非共有
水湾1979二期 ,2室2厅,100.94,南,精装,有,1400,138697,非共有
海丽大厦 ,2室1厅,75.51,东北,简装,有,440,58271,非共有
青海大厦 ,4室0厅,130.71,南,简装,有,654,50035,非共有
青海大厦 ,3室2厅,124.64,南,简装,有,625,50145,非共有
青海大厦 ,3室1厅,103.32,西,简装,有,510,49362,非共有
佳兆业大都汇 ,2室1厅,62.65,南,精装,有,258,41182,非共有
阳光带海滨城二期 ,2室1厅,82.51,东南,精装,有,1600,193916,非共有
桂芳园七期 ,3室2厅,97.07,东南,简装,有,535,55115,非共有
缤纷时代家园 ,3室1厅,95.75,南,精装,有,900,93995,共有
蓝天绿都家园 ,3室2厅,78.79,北,简装,有,500,63460,非共有
鹏兴花园一期 ,2室1厅,79.76,南 北,简装,无,450,56420,共有
阳基新天地 ,2室1厅,73.61,南,简装,有,278,37767,非共有
丽湖花园二期 ,2室1厅,62.46,西南,精装,无,242,38745,非共有
锦上花家园 ,2室1厅,60.55,西北,简装,有,310,51198,非共有
万科东方尊峪 ,2室1厅,88.64,西南,精装,有,550,62049,非共有
又一村花园 ,2室1厅,46.67,北,简装,无,200,42855,非共有
庐山花园 ,2室1厅,75.47,东,简装,有,302,40016,非共有
假日湾 ,2室1厅,81.99,东南,简装,有,800,97573,非共有
桂芳园五期 ,3室2厅,92.06,西北,精装,有,400,43450,非共有
风临域 ,3室2厅,78.62,东南,精装,有,365,46426,非共有
雍翠豪园 ,2室1厅,56.13,南 北,精装,有,285,50775,非共有
东海丽景花园 ,3室1厅,97.39,西南,简装,无,385,39532,非共有
美晨苑 ,4室2厅,154.89,北,精装,有,1200,77475,非共有
泰雅园 ,3室2厅,84.13,西北,精装,有,382,45406,非共有
嘉多利花园 ,3室2厅,113.99,南 北,简装,有,1200,105273,非共有
向南瑞峰花园 ,2室2厅,76.73,东,精装,有,550,71680,非共有
汇商名苑 ,4室1厅,104.61,南,简装,有,320,30590,非共有
松坪村梅苑 ,3室2厅,77.36,南,精装,无,650,84023,非共有
半岛城邦花园二期 ,4室1厅,158.1,东南,精装,有,1650,104365,共有
珠江旭景佳园 ,3室2厅,89.43,南 北,其他,有,540,60383,非共有
兰亭国际名园 ,3室2厅,160.92,南 北 东北,简装,有,849,52760,非共有
富康苑 ,3室2厅,96.41,北,简装,无,318,32985,非共有
缤纷世纪 ,2室1厅,42.57,南,简装,有,140,32888,非共有
翡翠公寓 ,3室2厅,59.38,南,精装,有,360,60627,非共有
流塘阳光花园 ,2室1厅,46.39,东南,简装,有,220,47425,非共有
万科城市花园 ,4室2厅,148.25,东南,简装,无,1630,109950,非共有
水晶之城 ,4室2厅,93.51,东北,精装,无,305,32617,非共有
佳兆业城市广场三期 ,4室2厅,121.72,东北,精装,有,900,73941,非共有
祥云天都世纪大厦 ,4室2厅,98.2,南,精装,有,680,69247,共有
宝能悦澜山花园 ,4室1厅,117.21,南 北,精装,有,650,55457,非共有
福景大厦 ,5室1厅,216.45,东南,简装,有,1300,60061,共有
梅林一村十三区 ,3室2厅,97.03,西南,简装,有,750,77296,非共有
富通天骏 ,4室2厅,148.9,南 北,简装,有,720,48355,非共有
后海理想雅园 ,4室2厅,89.83,西,精装,有,1700,189247,非共有
吉星花园 ,2室1厅,71.39,南,简装,无,242,33899,非共有
华盛峰荟名庭 ,3室1厅,55.02,南,精装,有,200,36351,非共有
信义锦绣花园 ,3室1厅,84.09,西北,简装,有,390,46379,非共有
万科第五园五期 ,4室2厅,152.26,东南,简装,有,700,45974,共有
嘉洲富苑 ,3室1厅,97.69,南,精装,有,820,83939,非共有
水湾1979一期 ,5室2厅,259.24,南,精装,有,3480,134239,非共有
向南瑞峰花园 ,1室1厅,39.73,西,精装,有,320,80544,非共有
茂业城 ,3室2厅,71.4,东南,简装,无,260,36415,非共有
龙光玖龙玺 ,4室2厅,88.9,南,精装,有,1000,112486,非共有
深圳海航城 ,3室2厅,86.79,南,毛坯,有,338,38945,非共有
大世纪水山缘 ,4室1厅,117.56,南,精装,有,520,44233,非共有
红梅苑 ,3室2厅,90.16,北,简装,无,560,62112,非共有
南岭花园 ,3室2厅,88.92,北,简装,无,290,32614,非共有
桑达新村 ,4室2厅,97.8,东南,简装,无,980,100205,共有
鹏达摩尔城 ,4室2厅,144.93,南,精装,有,580,40020,非共有
文汇学校教师家属楼 ,3室2厅,78.37,东南,简装,无,485,61886,共有
德福花园 ,3室2厅,102.92,北,简装,有,355,34493,非共有
莲通楼 ,3室2厅,94.61,南,精装,无,420,44393,非共有
半山道1号礼宾府 ,4室2厅,177.87,东,精装,有,750,42166,非共有
